day,session_name,trial_index_session,correct,rt_sec,moving_accuracy,moving_rt,moving_rt_from_stimulus,target_label,selected_label
2026-06-04,double_vowels,5,1,1.2382889001164583,1.0,1.351841040002182,0.4597410400021821,ㅑ,ㅑ
2026-06-04,double_vowels,6,1,1.2730771000497043,1.0,1.338713716676769,0.4364470500101025,ㅠ,ㅠ
2026-06-04,double_vowels,7,1,1.2124182998668402,1.0,1.3206715142753507,0.4543715142753508,ㅢ,ㅢ
2026-06-04,double_vowels,8,1,1.233059300109744,1.0,1.30971998750465,0.4326699875046499,ㅑ,ㅑ
2026-06-04,double_vowels,9,1,1.2378059001639483,1.0,1.301729533355683,0.41627397780012754,ㅕ,ㅕ
2026-06-04,double_vowels,10,1,1.2503289000596851,1.0,1.2965894700260834,0.40448947002608326,ㅛ,ㅛ
2026-06-04,long_consonants,1,1,0.8747293001506478,1.0,0.8747293001506478,0.5247293001506478,ㄹ,ㄹ
2026-06-04,long_consonants,2,1,1.235003300011158,1.0,1.0548663000809029,0.7048663000809029,ㅁ,ㅁ
2026-06-04,long_consonants,3,1,1.4924015998840332,1.0,1.2007114000152797,0.8507114000152797,ㅍ,ㅍ
2026-06-04,long_consonants,4,0,1.8019193999934944,0.75,1.3510134000098333,1.0010134000098332,ㅊ,ㅍ
2026-06-04,long_consonants,5,1,0.9656384999398142,0.8,1.2739384199958295,0.9239384199958295,ㅋ,ㅋ
2026-06-04,long_consonants,6,1,1.49555080011487,0.8333333333333334,1.3108738166823362,0.9608738166823363,ㅎ,ㅎ
2026-06-04,long_consonants,7,1,1.1260530999861658,0.8571428571428571,1.284470857154312,0.9344708571543119,ㅌ,ㅌ
2026-06-04,long_consonants,8,1,1.6804752999451011,0.875,1.3339714125031605,0.9839714125031604,ㅍ,ㅍ
2026-06-04,long_consonants,9,1,0.8152937998529524,0.8888888888888888,1.2763405666531373,0.9263405666531374,ㄹ,ㄹ
2026-06-04,long_consonants,10,1,0.9193380000069736,0.9,1.240640309988521,0.8906403099885211,ㅋ,ㅋ
2026-06-04,long_consonants,11,1,0.8933352001477033,0.9,1.2425008999882265,0.8925008999882266,ㅌ,ㅌ
2026-06-04,long_consonants,12,1,1.1606405000202358,0.9,1.2350646199891344,0.8850646199891343,ㅎ,ㅎ
2026-06-04,long_consonants,13,1,0.971386200049892,0.9,1.1829630800057203,0.8329630800057203,ㅁ,ㅁ
2026-06-04,long_consonants,14,1,0.8152300000656396,1.0,1.084294140012935,0.7342941400129348,ㅊ,ㅊ
2026-06-04,long_consonants,15,1,0.7628854000940919,1.0,1.0640188300283626,0.7140188300283625,ㅋ,ㅋ
2026-06-04,long_consonants,16,1,0.6569088997785002,1.0,0.9801546399947256,0.6301546399947255,ㄹ,ㄹ
2026-06-04,long_consonants,17,1,0.787173300050199,1.0,0.9462666600011289,0.5962666600011289,ㅌ,ㅌ
2026-06-04,long_consonants,18,1,0.948846299899742,1.0,0.873103759996593,0.523103759996593,ㅁ,ㅁ
2026-06-04,syllable_top50,1,1,2.3512843002099544,1.0,2.3512843002099544,1.1489843002099545,상,상
2026-06-04,syllable_top50,2,1,2.2996678000781685,1.0,2.3254760501440614,1.1234260501440614,선,선
2026-06-04,syllable_top50,3,1,1.6588601002003998,1.0,2.103270733496174,1.0347040668295076,서,서
2026-06-04,syllable_top50,4,1,1.8437979000154885,1.0,2.0384025251260027,0.9365275251260027,전,전
2026-06-04,syllable_top50,5,1,1.3479926998261362,1.0,1.9003205600660293,0.8585805600660293,오,오
2026-06-04,syllable_top50,6,1,1.4411454999353737,1.0,1.8237913833775867,0.8221413833775868,도,도
2026-06-04,syllable_top50,7,1,1.444540300173685,1.0,1.7696126572056008,0.7965698000627437,가,가
2026-06-04,syllable_top50,8,1,3.215444100089371,1.0,1.9503415875660721,0.9362165875660721,회,회
2026-06-04,syllable_top50,9,1,2.3163964999839664,1.0,1.9910143556125048,0.9559588000569492,성,성
2026-06-04,syllable_top50,10,1,2.4044653000310063,1.0,2.032359450054355,1.020669450054355,나,나
2026-06-04,syllable_top50,11,1,2.557238199980929,1.0,2.0529548400314526,1.0513048400314524,개,개
2026-06-04,syllable_top50,12,1,3.694828500039876,1.0,2.192470910027623,1.190730910027623,중,중
2026-06-04,syllable_top50,13,1,2.621666900115088,1.0,2.288751590019092,1.1918915900190918,관,관
2026-06-04,syllable_top50,14,1,2.2929970999248326,1.0,2.3336715100100265,1.2367915100100264,것,것
2026-06-04,syllable_top50,15,1,2.723563800100237,1.0,2.4712286200374365,1.3442586200374365,제,제
2026-06-04,syllable_top50,16,1,1.6254489000421015,1.0,2.4896589600481094,1.3626689600481092,사,사
2026-06-04,syllable_top50,17,1,1.567007499979809,1.0,2.5019056800287216,1.3748756800287218,구,구
2026-06-04,syllable_top50,18,1,1.5617509000003338,1.0,2.336536360019818,1.2846263600198178,시,시
2026-06-04,syllable_top50,19,1,2.183062299853191,1.0,2.32320294000674,1.2813129400067402,위,위
2026-06-04,syllable_top50,20,1,1.924374699825421,1.0,2.275193879986182,1.258393879986182,지,지
2026-06-04,syllable_top50,21,1,3.4545501000247896,1.0,2.364925069990568,1.3431750699905678,등,등
2026-06-04,syllable_top50,22,1,3.131077100057155,1.0,2.308549929992296,1.2919999299922957,일,일
2026-06-04,syllable_top50,23,1,1.5640174001455307,1.0,2.2027849799953403,1.28137497999534,아,아
2026-06-04,syllable_top50,24,1,1.5866620000451803,1.0,2.1321514700073747,1.2507614700073748,수,수
2026-06-04,syllable_top50,25,1,3.1244849001523107,1.0,2.1722435800125823,1.2808435800125824,업,업
2026-06-04,syllable_top50,26,1,2.6961403000168502,1.0,2.279312720010057,1.357862720010057,내,내
2026-06-04,syllable_top50,27,1,1.6802220998797566,1.0,2.290634180000052,1.3492241800000517,하,하
2026-06-04,syllable_top50,28,1,2.474547700025141,1.0,2.3819138600025327,1.3753438600025325,동,동
2026-06-04,syllable_top50,29,1,2.9214438998606056,1.0,2.455752020003274,1.3840020200032739,경,경
2026-06-04,syllable_top50,30,1,2.767904399894178,1.0,2.5401049900101498,1.3580349900101498,계,계
2026-06-04,syllable_top50,31,1,2.7650882999878377,1.0,2.4711588100064548,1.3240488100064547,부,부
2026-06-04,syllable_top50,32,1,3.416587800020352,1.0,2.4997098800027744,1.3425398800027744,있,있
2026-06-04,syllable_top50,33,1,1.9243445000611248,1.0,2.5357425899943338,1.3384625899943337,정,정
2026-06-04,syllable_top50,34,1,1.5785366999916732,1.0,2.534930059988983,1.337710059988983,고,고
2026-06-04,syllable_top50,35,1,1.7511480001267046,1.0,2.3975963699864224,1.2655463699864224,이,이
2026-06-04,syllable_top50,36,1,2.1665675998665392,1.0,2.344639099971391,1.2025690999713912,국,국
2026-06-04,syllable_top50,37,0,1.8435879999306053,0.9,2.360975689976476,1.2439956899764764,스,스\
2026-06-04,syllable_top50,38,1,2.4378200999926776,0.9,2.3573029299732298,1.2403029299732298,장,장
2026-06-04,syllable_top50,39,1,2.712786000221968,0.9,2.336437140009366,1.219487140009366,원,원
2026-06-04,syllable_top50,40,1,1.564928299980238,0.9,2.216139530017972,1.209509530017972,기,기
2026-06-04,syllable_top50,41,1,1.864149099914357,0.9,2.1260456100106238,1.1194156100106238,주,주
2026-06-04,syllable_top50,42,1,1.5290514000225812,0.9,1.9372919700108469,0.9756519700108468,자,자
2026-06-04,syllable_top50,43,1,2.144954699790105,0.9,1.959352989983745,1.012862989983745,의,의
2026-06-04,syllable_top50,44,1,1.90573520003818,0.9,1.9920728399883956,1.0054928399883956,공,공
2026-06-04,syllable_top50,45,1,1.7030042000114918,0.9,1.9872584599768743,1.0006784599768743,비,비
2026-06-04,syllable_top50,46,1,1.567437400110066,0.9,1.9273454400012269,0.9808554400012269,소,소
2026-06-04,syllable_top50,47,1,2.874958199914545,1.0,2.0304824599996207,1.0639724599996208,인,인
2026-06-04,syllable_top50,48,1,2.947122300043702,1.0,2.0814126800047235,1.1249426800047233,대,대
2026-06-04,syllable_top50,49,1,1.577021700097248,1.0,1.9678362499922515,1.1116762499922515,리,리
2026-06-04,syllable_top50,50,1,1.7320293001830578,1.0,1.9845463500125333,1.1033163500125334,보,보
